Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2006-04-20;74,8481;75,2744;74,3538;74,9546;5.270.666;395.060.938
2006-04-19;73,8306;74,819;73,4333;74,819;7.583.485;567.388.641
2006-04-18;72,7743;73,2201;71,9894;72,1929;4.203.104;303.434.254
2006-04-17; ; ; ;72,7162;0;0
2006-04-14; ; ; ;72,7162;0;0
2006-04-13;73,0263;73,0844;71,8053;72,7162;4.001.530;290.976.008
2006-04-12;72,9197;72,9972;72,0185;72,7162;5.626.868;409.164.385
2006-04-11;74,2279;74,3345;72,6871;72,7453;6.477.242;471.188.641
2006-04-10;74,1794;74,7899;74,1116;74,5767;3.045.527;227.125.426
2006-04-07;75,4973;75,9043;74,3732;74,3732;5.409.413;402.315.518
2006-04-06;75,1485;75,4392;74,2569;75,352;4.755.597;358.343.517
2006-04-05;74,8577;75,1872;74,131;74,9062;4.054.727;303.724.157
2006-04-04;75,633;75,7783;74,7415;74,8093;3.462.887;259.056.093
2006-04-03;74,9546;75,9528;74,8771;75,8268;3.766.784;285.623.064
2006-03-31;75,10;75,10;73,8887;74,6542;4.392.582;327.924.924
2006-03-30;74,0728;75,1485;73,9469;74,8965;5.201.188;389.550.803
2006-03-29;73,0941;73,879;72,3867;73,5592;4.684.579;344.594.070
2006-03-28;72,5999;73,1619;71,9894;72,8422;4.396.630;320.259.972
2006-03-27;73,2395;73,8209;72,4061;72,4061;4.300.074;311.351.594
2006-03-24;73,5786;73,6271;72,8712;72,9391;4.218.683;307.706.759
2006-03-23;73,5011;73,8887;72,8712;73,0263;3.571.139;260.786.976
2006-03-22;73,2588;73,7918;72,784;73,3557;4.565.516;334.906.779
2006-03-21;73,8403;74,0341;73,065;73,8693;3.580.070;264.457.355
2006-03-20;74,2182;74,5477;73,7434;74,0147;3.608.994;267.118.570
2006-03-17;74,2279;75,2163;73,4042;73,6271;10.271.025;756.225.551
2006-03-16;74,0341;74,3732;73,3461;74,3732;3.716.691;276.422.340
2006-03-15;74,4508;74,4508;73,2007;74,005;3.692.883;273.291.812
2006-03-14;73,4042;73,9372;73,1426;73,9372;3.482.814;257.509.382
2006-03-13;74,4217;74,567;73,4139;73,9662;4.178.255;309.049.797
2006-03-10;73,1038;74,0438;72,3189;74,0438;4.666.871;345.552.705
2006-03-09;73,065;73,6465;72,4642;73,6368;4.718.809;347.477.792
2006-03-08;72,91;73,3557;71,534;72,1348;4.808.114;346.832.197
2006-03-07;72,8422;73,317;71,8634;72,9875;4.811.205;351.157.883
2006-03-06;73,7337;73,8887;72,8422;73,2976;3.621.431;265.442.238
2006-03-03;73,8403;74,693;72,1929;72,91;5.976.332;435.734.316
2006-03-02;75,2454;75,7202;73,2298;73,8887;5.817.511;429.848.395
2006-03-01;75,0903;75,4295;74,2763;75,2841;3.300.118;248.446.489
2006-02-28;76,3597;77,0284;74,5283;74,6155;5.675.092;423.449.719
2006-02-27;76,2628;76,9121;75,5942;76,7958;3.792.076;291.215.537
2006-02-24;76,4566;76,8443;74,5089;75,6814;5.380.098;407.173.480
2006-02-23;75,5845;76,3307;75,4004;76,1369;5.017.657;382.028.711
2006-02-22;73,4333;75,5361;73,3557;75,3423;5.013.843;377.754.284
2006-02-21;73,9856;74,1697;73,1135;73,6174;4.294.701;316.164.657
2006-02-20;74,3248;74,3248;73,5883;73,8984;1.850.088;136.718.550
2006-02-17;74,4217;74,567;73,7918;74,4217;4.903.357;364.916.059
2006-02-16;74,3732;74,3732;73,753;74,2763;3.884.335;288.514.133
2006-02-15;73,1426;74,1794;72,5321;73,6658;6.283.870;462.906.515
2006-02-14;72,503;73,1522;71,9991;72,8228;4.059.554;295.628.009
2006-02-13;71,8053;72,7453;71,4371;72,6774;3.635.225;264.198.750
2006-02-10;73,1619;73,3945;71,8247;71,8634;4.805.899;345.368.404
2006-02-09;72,629;73,7434;72,5805;73,598;4.494.980;330.821.554
2006-02-08;71,4177;72,3673;71,0882;72,0185;3.676.125;264.748.947
2006-02-07;72,3383;72,7356;71,4371;72,2801;4.845.327;350.220.767
2006-02-06;72,0379;73,0263;71,7956;72,222;3.071.853;221.855.311
2006-02-03;72,096;72,4255;71,0107;71,7762;4.110.651;295.047.031
2006-02-02;73,5399;73,5786;71,4661;71,6696;5.334.774;382.341.244
2006-02-01;72,2898;73,3557;72,2607;73,065;5.159.306;376.964.874
2006-01-31;72,9972;73,3751;71,563;72,7356;6.969.228;506.910.716
2006-01-30;73,065;73,5399;72,7259;73,2782;4.497.364;329.558.854
2006-01-27;74,131;75,0612;72,5224;73,8984;12.667.355;936.097.320
2006-01-26;71,6115;73,7337;70,9719;73,6465;19.411.634;1.429.598.000
2006-01-25;67,9292;69,1308;67,6966;69,1308;6.855.220;473.906.600
2006-01-24;68,3362;68,6075;67,6966;68,0551;4.507.875;306.784.037
2006-01-23;67,3477;68,4912;67,1055;68,3652;5.217.618;356.703.637
2006-01-20;69,1405;69,1405;67,745;67,8323;6.747.824;457.720.130
2006-01-19;69,1501;69,4215;68,5106;68,559;4.761.939;326.473.965
2006-01-18;67,9292;69,0242;67,3768;68,6559;6.776.194;465.225.955
2006-01-17;69,2858;69,3827;68,8982;69,0726;4.071.674;281.241.224
2006-01-16;69,7509;69,9254;69,3052;69,8188;3.304.682;230.728.895
2006-01-13;70,5165;70,5165;69,3924;69,9351;8.245.559;576.653.656
2006-01-12;71,2239;71,4564;70,8072;71,2239;4.586.843;326.692.727
2006-01-11;71,6793;71,8441;71,2433;71,5049;3.585.294;256.366.092
2006-01-10;71,9991;72,0863;70,875;70,9525;6.001.139;425.796.052
2006-01-09;72,7743;72,9488;72,3286;72,4061;4.255.726;308.140.502
2006-01-06;72,3867;72,8518;72,1541;72,8131;3.451.975;251.348.932
2006-01-05;72,9681;73,3364;72,2995;72,4739;4.443.365;322.028.094
2006-01-04;71,6502;73,0457;71,6115;73,0166;8.720.752;636.759.475
2006-01-03;70,7394;71,7084;70,2258;70,6618;5.250.342;370.998.793
2006-01-02;70,1579;71,0107;70,1579;70,6812;1.658.957;117.257.107
2005-12-30;71,1754;71,2045;69,9835;70,1579;2.202.951;154.554.529
2005-12-29;71,0979;71,5049;70,7394;71,4952;2.625.551;187.714.320
2005-12-28;70,0901;71,0785;69,9157;70,5262;3.040.474;214.432.948
2005-12-27;69,9641;70,749;69,8285;70,4099;1.976.971;139.198.330
2005-12-26; ; ; ;69,7122;0;0
2005-12-23;69,5281;70,0417;68,9466;69,7122;2.330.325;162.452.035
2005-12-22;69,9738;70,1386;68,9466;69,0339;4.786.362;330.421.013
2005-12-21;70,1579;70,5649;69,8672;69,9738;4.393.498;307.429.810
2005-12-20;69,6734;70,2161;69,3343;69,8672;4.137.068;289.045.431
2005-12-19;69,2858;70,2355;69,1695;69,9641;4.994.908;349.464.375
2005-12-16;67,9292;69,5281;67,9292;69,3827;12.528.692;869.274.597
2005-12-15;68,0745;68,123;67,6385;68,0261;5.544.340;377.159.593
2005-12-14;68,0261;68,2102;67,3574;68,0067;9.235.777;628.094.578
2005-12-13;67,2508;68,0261;67,2508;67,8807;11.538.228;783.223.129
2005-12-12;66,1461;66,7566;66,1461;66,5338;7.348.707;488.937.089
2005-12-09;64,305;66,1268;64,305;65,7004;8.979.941;589.985.660
2005-12-08;64,1015;64,7992;63,8592;64,7992;5.617.194;363.989.609
2005-12-07;63,8108;65,3322;63,6557;64,4116;10.456.004;673.487.676
2005-12-06;63,0646;64,1015;62,8417;63,8011;5.377.755;343.106.572
2005-12-05;63,4716;63,5104;62,7352;62,9774;2.975.450;187.386.116
2005-12-02;63,5007;63,6267;63,21;63,4813;2.696.161;171.155.820
2005-12-01;62,7739;63,2972;62,2603;63,21;3.552.496;224.553.176
2005-11-30;62,7836;62,8902;62,3282;62,3475;3.795.607;236.646.752
2005-11-29;62,6964;63,3166;62,1828;62,8902;3.881.992;244.139.270
2005-11-28;63,491;63,7333;62,7448;62,7836;4.053.485;254.492.403
2005-11-25;62,8611;63,2681;62,6286;62,9968;1.800.045;113.397.077
2005-11-24;63,2778;63,4232;62,7836;63,0356;2.958.385;186.483.462
2005-11-23;63,617;63,8398;63,0259;63,3747;2.718.017;172.253.534
2005-11-22;63,3263;63,4038;62,7255;63,084;4.249.439;268.071.636
2005-11-21;62,9871;63,3844;62,522;63,2003;3.890.567;245.884.947
2005-11-18;62,8417;63,5394;62,8417;62,9774;10.677.878;672.465.092
2005-11-17;62,2119;62,6964;62,2119;62,2409;5.226.957;325.330.746
2005-11-16;61,4366;62,4541;61,2138;61,9405;5.741.588;355.637.062
2005-11-15;61,0975;62,0471;60,8649;61,7274;4.489.905;277.149.977
2005-11-14;61,3397;61,7855;61,0684;61,301;3.134.211;192.130.229
2005-11-11;61,2428;61,5432;61,0393;61,3397;4.365.318;267.767.478
2005-11-10;59,7893;61,2428;59,6924;60,3998;7.456.376;450.363.497
2005-11-09;60,2738;60,6517;60,0994;60,0994;4.061.968;244.121.760
2005-11-08;60,4676;60,7099;59,4598;60,0703;4.631.320;278.204.868
2005-11-07;60,0316;60,5354;59,8087;60,2738;3.867.709;233.121.561
2005-11-04;60,6227;60,9328;59,8087;60,2157;4.817.486;290.088.095
2005-11-03;60,7002;61,1362;60,4579;60,9231;4.315.098;262.888.952
2005-11-02;59,9637;60,642;59,4017;60,642;4.764.742;288.943.697
2005-11-01;60,1769;60,4967;60,0316;60,206;4.175.251;251.375.064
2005-10-31;59,5083;60,361;59,4889;60,1381;6.062.411;364.582.150
2005-10-28;58,2001;59,0819;57,4152;58,6652;0;0
2005-10-27;58,6846;59,0431;57,7834;58,2195;0;0
2005-10-26;59,111;59,3435;58,4908;59,1594;0;0
2005-10-25;59,6246;59,8474;58,7912;58,9075;0;0
2005-10-24;58,8396;59,5761;58,8009;59,4598;0;0
2005-10-21;59,1691;59,6827;58,7524;58,9656;0;0
2005-10-20;60,4192;60,613;59,5277;59,547;0;0
2005-10-19;59,9346;60,2254;59,2757;59,5955;0;0
2005-10-18;60,8552;61,5723;60,6517;60,9424;0;0
2005-10-17;61,4851;61,6789;61,0878;61,2816;0;0
2005-10-14;60,8262;61,5529;60,4289;61,2332;0;0
2005-10-13;61,049;61,2428;60,0897;60,487;0;0
2005-10-12;60,7777;61,7274;60,4192;60,6711;0;0
2005-10-11;61,0975;61,9405;61,0975;61,301;0;0
2005-10-10;61,6498;61,9502;60,8649;61,2622;0;0
2005-10-07;61,2913;62,1247;61,0975;61,4463;0;0
2005-10-06;61,4076;61,8049;60,7971;61,6789;0;0
2005-10-05;62,3088;62,8417;61,9793;62,0665;0;0
2005-10-04;62,5704;63,5685;62,2216;63,1325;0;0
2005-10-03;62,2022;62,8805;62,0181;62,5801;0;0
2005-09-30;62,1828;62,5026;61,8533;62,115;0;0
2005-09-29;62,1344;62,3669;61,1072;61,5723;0;0
2005-09-28;61,3882;62,3088;61,3397;61,9502;0;0
2005-09-27;61,3397;61,3397;60,768;61,049;0;0
2005-09-26;61,0878;61,8243;61,0297;61,6692;0;0
2005-09-23;60,0994;60,4482;59,673;60,1769;0;0
2005-09-22;60,6614;60,7971;59,673;60,0897;0;0
2005-09-21;61,5626;61,9018;60,7389;60,9521;0;0
2005-09-20;61,9793;62,4251;61,5626;62,2409;0;0
2005-09-19;60,6614;62,5413;60,6614;61,7274;0;0
2005-09-16;61,0975;62,5026;60,9424;61,9212;0;0
2005-09-15;61,1169;61,3107;60,4579;60,9618;0;0
2005-09-14;61,3397;61,6983;60,8649;61,2235;0;0
2005-09-13;62,4057;62,4832;61,1169;61,3979;0;0
2005-09-12;62,6382;62,7739;61,8824;62,2603;0;0
2005-09-09;61,3107;62,4154;60,7389;62,0084;0;0
2005-09-08;61,1944;61,6595;60,6711;61,2816;0;0
2005-09-07;61,7274;61,9502;60,7777;61,1944;0;0
2005-09-06;60,3513;61,6595;60,3513;61,5336;0;0
2005-09-05;59,8087;60,5936;59,8087;60,5936;0;0
2005-09-02;60,08;60,3707;59,4211;59,7312;0;0
2005-09-01;59,8862;60,3513;59,3823;59,8862;0;0
2005-08-31;59,1788;60,1672;59,1207;59,6342;0;0
2005-08-30;60,08;60,08;59,2951;59,392;0;0
2005-08-29;58,9656;59,7796;58,5296;59,5955;0;0
2005-08-26;60,0316;60,3901;59,111;59,2369;0;0
2005-08-25;60,613;60,9424;60,08;60,08;0;0
2005-08-24;60,9521;61,2428;60,613;61,1944;0;0
2005-08-23;61,0878;61,6111;60,8165;61,2332;0;0
2005-08-22;61,5045;61,7564;60,894;61,4366;0;0
2005-08-19;60,2738;61,4366;60,1575;61,2428;0;0
2005-08-18;60,7099;60,7099;59,6246;60,1188;0;0
2005-08-17;60,6711;60,8455;60,1478;60,7099;0;0
2005-08-16;62,0084;62,0084;60,7002;60,7777;0;0
2005-08-15;61,737;61,9212;61,4173;61,6498;0;0
2005-08-12;62,2022;62,2991;61,7564;61,9405;0;0
2005-08-11;62,0181;62,4929;62,0181;62,0956;0;0
2005-08-10;61,7758;62,6673;61,7758;62,5317;0;0
2005-08-09;60,8552;61,9599;60,8262;61,8921;0;0
2005-08-08;60,6808;61,3688;60,6808;61,0006;0;0
2005-08-05;60,6711;61,2719;60,6517;60,6808;0;0
2005-08-04;61,8243;62,0471;60,8552;61,1362;0;0
2005-08-03;62,1247;62,2409;61,6208;62,0181;0;0
2005-08-02;62,2313;62,2894;61,4851;62,2409;0;0
2005-08-01;61,6789;62,3863;61,6014;62,0665;0;0
2005-07-29;62,6092;62,7352;61,3688;61,6789;0;0
2005-07-28;62,0181;62,9871;61,834;62,3572;0;0
2005-07-27;63,617;64,1306;63,3747;64,1306;0;0
2005-07-26;63,6557;64,2372;63,5879;63,7623;0;0
2005-07-25;63,9368;64,1306;63,5298;63,8786;0;0
2005-07-22;63,4716;64,0724;63,2487;63,7139;0;0
2005-07-21;62,6964;64,2953;62,6576;63,7042;0;0
2005-07-20;61,8727;62,5995;61,8146;62,4057;0;0
2005-07-19;61,6983;62,2894;61,5336;62,2894;0;0
2005-07-18;62,0181;62,0181;61,1653;61,5529;0;0
2005-07-15;61,2719;62,4832;61,02;61,9018;0;0
2005-07-14;60,5548;61,6111;60,5161;61,1266;0;0
2005-07-13;60,0316;60,6324;59,9734;60,3901;0;0
2005-07-12;60,2157;60,5645;60,0219;60,0316;0;0
2005-07-11;60,08;60,487;59,9831;60,4289;0;0
2005-07-08;59,111;59,7699;58,8784;59,7408;0;0
2005-07-07;59,111;59,1885;56,3977;58,4133;0;0
2005-07-06;59,2176;59,7408;59,2176;59,4308;0;0
2005-07-05;58,8203;59,4792;58,6265;59,2466;0;0
2005-07-04;59,1304;59,4792;58,9656;58,9947;0;0
2005-07-01; ; ; ;58,9075;0;0
2005-06-30; ; ; ;58,4714;0;0
2005-06-29;58,7427;59,2273;58,6361;59,0238;0;0
2005-06-28;59,111;59,2563;58,171;58,7718;0;0
2005-06-27;59,2951;59,3242;58,7718;58,9172;0;0
2005-06-24;60,5645;60,7002;59,9346;59,954;0;0
2005-06-23;60,487;61,6886;60,3707;61,2428;0;0
2005-06-22;60,4967;60,7293;60,08;60,3029;0;0
2005-06-21;60,4289;60,5548;59,9153;60,2932;0;0
2005-06-20;60,4385;60,4385;59,7505;60,2157;0;0
2005-06-17;60,4676;61,0684;60,1866;60,5548;0;0
2005-06-16;60,0316;60,4289;59,7796;60,1866;0;0
2005-06-15;60,6711;60,7971;59,3629;59,7312;0;0
2005-06-14;60,9037;61,0006;60,5258;60,6517;0;0
2005-06-13;60,8552;60,9618;60,2835;60,8068;0;0
2005-06-10;60,4676;60,8552;60,2544;60,4967;0;0
2005-06-09;60,361;60,3804;59,8571;60,3513;0;0
2005-06-08;60,5645;60,9909;60,3513;60,5064;0;0
2005-06-07;60,4095;60,9521;60,206;60,6614;0;0
2005-06-06;58,9172;59,673;58,733;59,3145;0;0
2005-06-03;59,1594;59,2176;58,3842;58,5974;0;0
2005-06-02;58,6749;59,2466;58,4036;58,9172;0;0
2005-06-01;57,6768;58,7234;57,6187;58,5392;0;0
2005-05-31;57,609;57,7349;57,3183;57,5121;0;0
2005-05-30;56,9403;57,5121;56,8919;57,5121;0;0
2005-05-27;57,0663;57,1148;56,7562;57,0276;0;0
2005-05-26;56,7756;56,9985;56,5624;56,9403;0;0
2005-05-25;56,6981;56,8725;56,3298;56,7853;0;0
2005-05-24;57,2214;57,3376;56,3977;56,8822;0;0
2005-05-23;57,4152;57,5993;56,8822;57,1729;0;0
2005-05-20;57,0082;57,1729;56,6593;56,9306;0;0
2005-05-19;56,3105;57,1729;56,2136;57,0082;0;0
2005-05-18;55,3608;56,3008;55,3221;56,3008;0;0
2005-05-17;55,6418;55,6418;54,7019;55,0507;0;0
2005-05-16;55,1379;55,7097;55,0798;55,2348;0;0
2005-05-13;54,76;55,5449;54,76;55,5449;0;0
2005-05-12;54,9732;55,293;54,6534;54,9538;0;0
2005-05-11;54,4305;54,9248;54,0236;54,4596;0;0
2005-05-10;55,1573;55,3899;54,3433;54,5274;0;0
2005-05-09;55,2833;55,574;54,8472;55,1282;0;0
2005-05-06;55,8163;55,9132;55,012;55,70;0;0
2005-05-05;55,5256;55,981;55,5256;55,855;0;0
2005-05-04;55,2833;55,7581;54,8666;55,4868;0;0
2005-05-03;55,2348;55,4674;54,7116;55,4674;0;0
2005-05-02;55,2348;55,3414;54,7794;55,0604;0;0
2005-04-29;54,7503;55,1089;54,4887;54,8763;0;0
2005-04-28;55,5256;55,6806;54,5759;55,041;0;0
2005-04-27;55,4771;55,7194;54,7794;55,3027;0;0
2005-04-26;56,6109;56,7756;56,0294;56,3783;0;0
2005-04-25;56,8337;57,076;56,4558;56,8531;0;0
2005-04-22;57,0954;57,5218;56,4946;56,7368;0;0
2005-04-21;55,8163;56,4849;55,6031;56,1167;0;0
2005-04-20;56,7562;56,8919;55,7097;56,136;0;0
2005-04-19;57,2214;57,3086;56,0294;56,6884;0;0
2005-04-18;57,5605;57,7543;56,8337;56,9791;0;0
2005-04-15;59,6924;59,7893;58,578;58,8396;0;0
2005-04-14;59,8377;60,613;59,8377;60,4676;0;0
2005-04-13;60,1672;60,5161;59,8377;60,4192;0;0
2005-04-12;59,9056;60,1672;59,547;59,7505;0;0
2005-04-11;59,8959;60,4192;59,8862;60,0703;0;0
2005-04-08;59,6924;60,3901;59,5955;60,0412;0;0
2005-04-07;58,9172;59,5761;58,9172;59,3435;0;0
2005-04-06;59,2176;59,5277;58,859;59,1594;0;0
2005-04-05;59,1594;59,266;58,9172;59,2563;0;0
2005-04-04;58,8978;59,1594;58,4036;58,8881;0;0
2005-04-01;59,4308;59,6439;59,0625;59,3532;0;0
2005-03-31; ; ; ;59,1594;0;0
2005-03-30;58,733;59,4986;58,5102;59,4986;0;0
2005-03-29;59,2079;59,3048;58,423;59,0819;0;0
2005-03-28; ; ; ;59,4986;0;0
2005-03-25; ; ; ;59,4986;0;0
2005-03-24; ; ; ;59,4986;0;0
2005-03-23;58,6265;59,266;58,4908;59,1013;0;0
2005-03-22;59,0528;59,2369;58,6265;59,111;0;0
2005-03-21;59,1207;59,5955;58,9656;58,9656;0;0
2005-03-18;59,4017;59,7699;58,8687;59,2854;0;0
2005-03-17;59,111;59,6633;58,8687;59,4792;0;0
2005-03-16;60,3223;60,3223;59,1788;59,2951;0;0
2005-03-15;60,1381;60,5258;60,0025;60,4385;0;0
2005-03-14;59,8862;60,3998;59,7893;60,1769;0;0
2005-03-11;60,2738;60,5645;60,0994;60,1963;0;0
2005-03-10;59,7408;60,3998;59,6342;59,9443;0;0
2005-03-09;60,0994;60,7002;59,7408;60,0316;0;0
2005-03-08;60,1769;60,4676;59,4986;59,9443;0;0
2005-03-07;60,4289;60,8455;60,2641;60,3707;0;0
2005-03-04;59,5955;60,5354;59,4114;60,3416;0;0
2005-03-03;58,8687;59,7215;58,7234;59,111;0;0
2005-03-02;57,9481;58,9172;57,8706;58,8687;0;0
2005-03-01;57,2698;58,2873;57,1729;58,0935;0;0
2005-02-28;57,9675;58,3842;57,1923;57,3958;0;0
2005-02-25;57,4927;58,0644;57,4927;57,8415;0;0
2005-02-24;57,638;57,7059;56,9403;57,2504;0;0
2005-02-23;57,3667;57,6477;56,95;57,6477;0;0
2005-02-22;58,1904;58,3261;57,4636;57,7834;0;0
2005-02-21;58,1419;58,6071;58,045;58,3551;0;0
2005-02-18;58,1322;58,2292;57,8609;58,1516;0;0
2005-02-17;58,8203;58,8978;58,171;58,3067;0;0
2005-02-16;59,0916;59,518;58,6652;58,8978;0;0
2005-02-15;59,4017;59,518;59,0141;59,3242;0;0
2005-02-14;59,6439;59,8571;59,0141;59,3048;0;0
2005-02-11;58,8203;59,6924;58,8203;59,4986;0;0
2005-02-10;59,111;59,4792;58,5489;58,6555;0;0
2005-02-09;58,578;59,4792;58,0838;58,6652;0;0
2005-02-08;58,8687;58,8881;58,1904;58,5296;0;0
2005-02-07;59,0044;59,14;58,4617;58,8203;0;0
2005-02-04;57,9384;58,4811;57,8997;58,3164;0;0
2005-02-03;58,9172;58,9172;57,7349;57,764;0;0
2005-02-02;59,4017;59,4986;58,9172;58,9365;0;0
2005-02-01;59,0431;59,4986;58,7718;59,4501;0;0
2005-01-31;59,4986;59,7893;58,7912;58,9559;0;0
2005-01-28;60,7777;61,1459;59,1497;59,4986;0;0
2005-01-27;59,3048;61,6305;59,0044;61,6305;0;0
2005-01-26;59,9831;60,768;59,8862;59,8862;0;0
2005-01-25;59,0625;60,0897;58,9075;59,9346;0;0
2005-01-24;59,0141;59,2273;58,6555;59,2273;0;0
2005-01-21;59,111;59,4017;58,9462;59,1304;0;0
2005-01-20;59,266;59,673;58,9269;59,673;0;0
2005-01-19;60,1478;60,4095;59,7408;60,0316;0;0
2005-01-18;59,5955;60,1285;59,0044;60,0606;0;0
2005-01-17;59,111;59,9637;59,0722;59,673;0;0
2005-01-14;58,7524;59,3435;58,6846;59,111;0;0
2005-01-13;59,6439;59,7408;58,8396;59,1885;0;0
2005-01-12;60,0606;60,1575;59,1497;59,4986;0;0
2005-01-11;60,4192;60,7293;59,6536;59,9637;0;0
2005-01-10;60,5548;60,8262;60,1285;60,5936;0;0
2005-01-07;60,642;60,9328;59,6924;60,6517;0;0
2005-01-06;59,8474;60,3513;59,6924;60,3416;0;0
2005-01-05;60,0897;60,235;59,7408;59,7796;0;0
2005-01-04;60,768;60,9618;60,4773;60,6614;0;0
2005-01-03;60,4967;61,2913;60,3804;61,0006;0;0
2004-12-31; ; ; ;60,4482;0;0
2004-12-30;60,235;60,642;60,1866;60,4482;0;0
2004-12-29;60,8455;60,8552;60,0316;60,3126;0;0
2004-12-28;60,3223;60,6614;60,08;60,6033;0;0
2004-12-27;60,5548;60,7002;60,0703;60,0703;0;0
2004-12-24; ; ; ;60,206;0;0
2004-12-23; ; ; ;60,206;0;0
2004-12-22;60,3223;60,3998;59,8571;60,1285;0;0
2004-12-21;59,4114;60,0316;59,4114;59,9346;0;0
2004-12-20;59,4017;60,0219;59,4017;59,6246;0;0
2004-12-17;60,0025;60,3029;59,1788;59,4501;0;0
2004-12-16;60,0219;60,3707;59,7699;60,0703;0;0
2004-12-15;60,8552;60,8552;60,0703;60,0703;0;0
2004-12-14;60,7389;60,894;60,2447;60,5645;0;0
2004-12-13;59,8862;60,4967;59,7312;60,2835;0;0
2004-12-10;59,7893;59,9831;59,3435;59,7312;0;0
2004-12-09;59,9831;60,1963;59,1594;59,3048;0;0
2004-12-08;59,799;60,235;59,547;60,0703;0;0
2004-12-07;60,2835;60,7486;59,9443;60,4192;0;0
2004-12-06;60,2641;60,4095;59,9056;60,206;0;0
2004-12-03;60,4192;60,7971;59,7893;60,5064;0;0
2004-12-02;59,8959;60,4676;59,6924;60,1672;0;0
2004-12-01;58,0353;59,6149;57,9481;59,6149;0;0
2004-11-30; ; ; ;58,3842;0;0
2004-11-29; ; ; ;58,83;0;0
2004-11-26;58,6458;59,0722;58,3067;58,733;0;0
2004-11-25;58,5392;59,1497;58,5392;58,9462;0;0
2004-11-24;59,266;59,266;58,5005;58,6846;0;0
2004-11-23;59,111;59,4404;58,6943;58,8106;0;0
2004-11-22;58,7524;58,8009;58,2485;58,704;0;0
2004-11-19;59,3048;60,1866;58,8396;58,8687;0;0
2004-11-18;59,3532;60,0219;59,1594;59,4501;0;0
2004-11-17;58,6749;59,7312;58,3648;59,6439;0;0
2004-11-16;58,9172;58,9656;58,0547;58,4036;0;0
2004-11-15;59,5858;59,6633;58,7137;58,83;0;0
2004-11-12;58,7234;59,1982;58,4908;58,9075;0;0
2004-11-11;58,0935;58,5586;57,6768;58,4326;0;0
2004-11-10;58,6749;58,9656;58,2485;58,6749;0;0
2004-11-09;58,9172;59,0916;58,3551;58,5683;0;0
2004-11-08;58,5296;59,1691;58,3842;58,9172;0;0
2004-11-05;58,6749;59,3823;58,1613;58,7234;0;0
2004-11-04;57,5702;58,0353;57,5702;58,0353;0;0
2004-11-03;58,3842;58,4811;57,5799;57,9481;0;0
2004-11-02;57,5702;57,9384;57,0372;57,764;0;0
2004-11-01;56,6302;57,5508;56,6302;57,3183;0;0
2004-10-29;57,231;57,3473;56,543;56,543;0;0
2004-10-28;57,1729;57,609;56,8531;57,0857;0;0
2004-10-27;56,2039;56,6399;55,4868;56,6399;0;0
2004-10-26;55,70;55,8356;55,3705;55,8163;0;0
2004-10-25;56,107;56,107;55,5837;55,7194;0;0
2004-10-22;56,7368;57,7059;56,5237;57,0372;0;0
2004-10-21;56,9985;57,0954;56,2039;56,9888;0;0
2004-10-20;56,5333;56,7756;56,2523;56,6012;0;0
2004-10-19;57,4636;58,1516;57,4636;57,8415;0;0
2004-10-18;57,0372;57,2698;56,4171;56,8725;0;0
2004-10-15;56,7272;57,0276;56,2039;56,8822;0;0
2004-10-14;57,3764;57,5605;56,8531;57,0857;0;0
2004-10-13;58,0547;58,4326;57,7543;57,8512;0;0
2004-10-12;59,1594;59,3532;57,3376;57,8415;0;0
2004-10-11;59,3629;59,673;59,1594;59,4501;0;0
2004-10-08;59,6536;60,1963;59,0141;59,3629;0;0
2004-10-07;59,8862;60,2254;59,5858;59,9346;0;0
2004-10-06;59,6052;60,1285;59,4308;59,7796;0;0
2004-10-05;59,3823;60,2544;59,0141;59,7118;0;0
2004-10-04;59,0238;59,6827;58,8493;59,1885;0;0
2004-10-01;57,3667;58,6265;57,0857;58,5296;0;0
2004-09-30;58,3357;58,4326;57,3376;57,3764;0;0
2004-09-29;57,3667;58,3648;57,3667;57,8415;0;0
2004-09-28;56,7756;57,483;56,7756;57,2117;0;0
2004-09-27;57,5121;57,6574;56,9403;57,2214;0;0
2004-09-24;57,609;57,8997;57,1826;57,7543;0;0
2004-09-23;58,1516;58,2485;57,357;57,8125;0;0
2004-09-22;59,2466;59,4017;58,1613;58,5296;0;0
2004-09-21;58,8009;59,6149;58,7234;59,1691;0;0
2004-09-20;58,6168;59,0528;58,2388;58,9462;0;0
2004-09-17;58,3842;59,3048;58,2195;58,7524;0;0
2004-09-16;58,5296;58,6752;58,0733;58,4133;0;0
2004-09-15;58,859;59,1013;57,9772;58,4908;0;0
2004-09-14;58,9365;59,0819;58,5877;58,9172;0;0
2004-09-13;58,1516;59,0625;58,1419;59,0625;0;0
2004-09-10;57,3473;58,0644;57,2407;57,9481;0;0
2004-09-09;57,1729;57,2601;56,5333;57,076;0;0
2004-09-08;57,2698;57,7446;57,2214;57,5121;0;0
2004-09-07;57,3667;57,5314;57,1729;57,4442;0;0
2004-09-06;56,9016;57,3958;56,8047;57,2214;0;0
2004-09-03;56,1748;57,076;55,5643;56,7853;0;0
2004-09-02;55,4771;56,4946;55,2058;56,2329;0;0
2004-09-01;55,1282;55,7678;55,012;55,6418;0;0
2004-08-31;55,041;55,4286;54,4887;54,4887;0;0
