Datum;Erster;Hoch;Tief;Schlusskurs;Volumen
29/09/2015;9346.04;9536.63;9325.05;9450.4;4065548544
28/09/2015;9633.68;9677.25;9479.4;9483.55;3822843136
25/09/2015;9594.53;9745.77;9585.33;9688.53;4614789120
24/09/2015;9599.91;9707.69;9362.28;9427.64;6375330304
23/09/2015;9578.1;9712.46;9492.86;9612.62;4970325504
22/09/2015;9974.41;9974.8;9558.96;9570.66;6837352960
21/09/2015;9837.13;10000.62;9785.11;9948.51;5553851904
18/09/2015;10177.6;10180.5;9861.51;9916.16;10956764160
17/09/2015;10269.3;10273.3;10208.5;10229.6;3576631040
16/09/2015;10288.4;10336.2;10174;10227.2;3629419008
15/09/2015;10154.8;10244.9;10070.2;10188.1;3579431680
14/09/2015;10112.9;10225.4;10084.9;10131.7;2661689600
11/09/2015;10243.4;10243.4;10079;10123.6;2591293952
10/09/2015;10216;10326.5;10157.4;10210.4;3312846592
09/09/2015;10489.3;10512.6;10301.2;10303.1;3797358080
08/09/2015;10198.6;10371.9;10198.5;10271.4;3360094208
07/09/2015;10148.8;10184.6;10055.1;10108.6;1830754816
04/09/2015;10216.2;10216.2;9996.16;10038;4249371648
03/09/2015;10161.4;10380.4;10145.7;10317.8;4205767168
02/09/2015;10060.3;10122.3;9962.25;10048;3009178624
01/09/2015;10073.7;10119.5;9928.65;10015.6;3943579904
31/08/2015;10201;10273.5;10132.2;10259.5;2596213504
28/08/2015;10335.9;10336.9;10186.1;10298.5;2957873920
27/08/2015;10271.3;10383;10222;10315.6;4380869120
26/08/2015;9956.85;10160;9853.12;9997.43;5021307392
25/08/2015;9816.59;10185.9;9748.92;10128.1;7774595072
24/08/2015;9805.72;9935.53;9338.2;9648.43;10879538176
21/08/2015;10228.7;10437.3;10124.5;10124.5;6499942400
20/08/2015;10593.3;10654.5;10401;10432.2;4668115456
19/08/2015;10819.8;10848.8;10681.4;10682.2;3493091840
18/08/2015;10916.7;10976;10883.1;10915.9;2459660800
17/08/2015;11044.8;11113.8;10818.7;10940.3;3020282624
14/08/2015;11010.5;11093.1;10911.2;10985.1;2770473984
13/08/2015;11098.2;11154;10980.9;11014.6;3624656384
12/08/2015;11151.7;11153.6;10892.9;10924.6;5477437440
11/08/2015;11548;11561;11278.7;11293.7;4122632448
10/08/2015;11545.6;11618.3;11431.8;11604.8;2517981696
07/08/2015;11561.4;11582.9;11484.8;11490.8;2722007296
06/08/2015;11605.6;11669.9;11575;11585.1;2835405056
05/08/2015;11503.2;11655.7;11497.9;11636.3;3518704128
04/08/2015;11408.2;11476.9;11380.8;11456.1;3028223744
03/08/2015;11295.5;11460.4;11248.3;11443.7;3450943488
31/07/2015;11271.3;11309;11173.2;11309;4045917696
30/07/2015;11305.5;11313.3;11140.7;11257.2;3940568064
29/07/2015;11249.3;11253.6;11123.2;11211.8;3745142528
28/07/2015;11129.9;11242.4;11068.3;11173.9;3474793984
27/07/2015;11287.8;11297.5;11052.9;11056.4;4017193216
24/07/2015;11467.8;11542.9;11334.8;11347.5;3483372800
23/07/2015;11611.4;11614.8;11453.6;11512.1;3099000064
22/07/2015;11511.2;11589.6;11486.3;11520.7;2922986240
21/07/2015;11760;11773.5;11583.9;11604.8;2989307136
20/07/2015;11679.5;11802.4;11678.1;11735.72;2942199040
17/07/2015;11747.5;11753.2;11649.9;11673.42;3227196160
16/07/2015;11624.5;11787.6;11607.1;11716.76;4129403136
15/07/2015;11508.3;11566;11476;11539.66;3207243776
14/07/2015;11456.5;11519.4;11414.4;11516.9;3283964928
13/07/2015;11489.2;11507;11421.8;11484.38;4458290176
10/07/2015;11170.7;11339.8;11149.3;11315.63;4698516992
09/07/2015;10795.1;11035;10784.5;10996.41;3800751360
08/07/2015;10710.3;10802.8;10652.8;10747.3;4613775360
07/07/2015;10930;10946.9;10664;10676.78;4658383872
06/07/2015;10825.1;10996.5;10823.5;10890.63;4174252800
03/07/2015;11082;11123.2;11005.8;11058.39;2731188480
02/07/2015;11191.3;11229;11078.6;11099.35;3080353792
01/07/2015;11050.3;11283.8;10979.2;11180.5;5429113856
30/06/2015;11058;11137.1;10898;10944.97;6099054592
29/06/2015;11404.7;11409.8;10964.2;11083.2;5816801280
26/06/2015;11387.1;11561.8;11373.4;11492.43;3928261888
25/06/2015;11410.6;11594.2;11352.4;11473.13;3217095424
24/06/2015;11566.3;11589.3;11364.5;11471.26;4158693888
23/06/2015;11553;11635.8;11517.1;11542.54;4059373568
22/06/2015;11138.7;11470.2;11138.5;11460.5;5415828480
19/06/2015;11121.3;11246.3;10997.9;11040.1;8947852288
18/06/2015;10937.7;11109.8;10806.2;11100.3;4228826112
17/06/2015;11066.8;11115.4;10947.4;10978.01;3298829568
16/06/2015;10910;11074.3;10797.8;11044.01;3788167168
15/06/2015;11053.2;11090.7;10952.7;10984.97;3432038656
12/06/2015;11286.6;11365.9;11069.4;11196.49;3775110656
11/06/2015;11242.9;11452.9;11236.6;11332.78;4109084672
10/06/2015;10970.4;11299.6;10939.5;11265.39;4579228672
09/06/2015;11025.1;11071.6;10864.7;11001.29;4328259584
08/06/2015;11131.9;11224.6;11059.2;11064.92;3916630784
05/06/2015;11241.4;11287.2;11155;11197.15;3900356096
04/06/2015;11370.6;11449.7;11187.4;11340.6;4058475264
03/06/2015;11359.8;11515.2;11300.4;11419.62;3877678848
02/06/2015;11467.1;11467.1;11270.6;11328.8;3863362816
01/06/2015;11463;11510.9;11345.1;11436.05;3412643328
29/05/2015;11685.7;11704.4;11403.8;11413.82;5423206912
28/05/2015;11716.1;11773.8;11606;11677.57;3535494144
27/05/2015;11647;11790.3;11595.1;11771.13;4290325504
26/05/2015;11841.5;11920.3;11586.3;11625.13;4163840512
22/05/2015;11881.5;11881.8;11792.3;11815.01;2710441728
21/05/2015;11815.4;11868.7;11758.8;11864.59;2946656512
20/05/2015;11858.5;11871.5;11780;11848.47;3017142016
19/05/2015;11709.9;11873.3;11706.8;11853.33;4722672128
18/05/2015;11464.8;11595;11378.9;11594.28;3485086208
15/05/2015;11593.2;11632.4;11383.2;11447.03;4614958080
14/05/2015;11299.2;11579.8;11218.5;11559.82;3248489216
13/05/2015;11533;11596.5;11301.6;11351.46;4391867392
12/05/2015;11558;11565.2;11377.3;11472.41;4676407808
11/05/2015;11674.5;11702.1;11622;11673.35;3163375104
08/05/2015;11483.1;11710.4;11415.3;11709.73;5025996800
07/05/2015;11265.1;11437.6;11167.5;11407.97;5204622848
06/05/2015;11377.6;11457.9;11239.9;11350.15;5016578560
05/05/2015;11576.1;11751.2;11322.6;11327.68;5423909888
04/05/2015;11506.8;11656.9;11411.8;11619.85;3765985792
30/04/2015;11440.8;11570.6;11331.4;11454.38;5862318592
29/04/2015;11864.4;11885;11410.5;11432.72;6022741504
28/04/2015;12035.6;12047.4;11743.8;11811.66;4909863936
27/04/2015;11881.2;12050.7;11729;12039.16;5011589632
24/04/2015;11783.6;11881;11711.1;11810.85;4205450240
23/04/2015;11887.1;11940.2;11675.6;11723.58;4690657280
22/04/2015;11984.4;12041.4;11787.2;11867.37;4050953216
21/04/2015;11994.8;12079;11913.4;11939.58;4059284224
20/04/2015;11736.4;11903.7;11727;11891.91;3574904064
17/04/2015;11942.4;12019.8;11674.6;11688.7;6477179392
16/04/2015;12224.8;12227.6;11997.8;11998.86;4370874880
15/04/2015;12220.1;12326.1;12214.8;12231.34;3230309632
14/04/2015;12306.4;12339.8;12181.2;12227.6;3308902144
13/04/2015;12357.3;12388.1;12326.7;12338.73;2912969728
10/04/2015;12227;12390.8;12214.5;12374.73;3999776512
09/04/2015;12099.4;12166.4;12047.9;12166.44;2901241856
08/04/2015;12109.8;12122.3;12017.8;12035.86;3254320128
07/04/2015;12057.3;12149.3;12035.7;12123.52;3958715392
02/04/2015;11991.6;12020.1;11948.8;11967.39;3112473856
01/04/2015;11902.9;12113;11880.2;12001.4;4093583150
31/03/2015;12054.2;12119.7;11943.1;11966.17;4244344320
30/03/2015;11927.1;12090.1;11922.7;12086.01;3543490304
27/03/2015;11920.2;11954.1;11799;11868.33;4216179968
26/03/2015;11736.3;11849.4;11619.7;11843.68;5514585088
25/03/2015;11995.1;12022.8;11858.2;11865.32;3752073216
24/03/2015;11821.2;12030.6;11797.7;12005.69;4336109568
23/03/2015;11984.8;11985.1;11858.1;11895.84;4084574208
20/03/2015;11942.2;12087.6;11926.9;12039.37;8750580736
19/03/2015;11897.5;12001.1;11787.3;11899.4;5198669824
18/03/2015;12002.2;12017.9;11814.5;11922.77;5512943104
17/03/2015;12163.1;12195.6;11930.5;11980.85;5182921728
16/03/2015;11955.8;12219;11955.3;12167.72;5138553344
13/03/2015;11845.9;11903.3;11744.9;11901.61;4045115136
12/03/2015;11795.9;11830.1;11754.9;11799.39;4596362752
11/03/2015;11531.5;11822.5;11531.5;11805.99;4795340800
10/03/2015;11556;11577.8;11402.7;11500.38;3876815104
09/03/2015;11510.3;11586.9;11461.9;11582.11;3151531264
06/03/2015;11513.9;11600.4;11495.2;11550.97;3550495232
05/03/2015;11427.6;11532.8;11409;11504.01;3777176832
04/03/2015;11317.2;11390.4;11193.3;11390.38;3742582016
03/03/2015;11424.7;11465.2;11280.4;11280.36;3704399872
02/03/2015;11408.3;11455.1;11362.9;11410.36;3709458944
27/02/2015;11337.1;11401.7;11301.3;11401.66;4565549056
26/02/2015;11206.7;11330.6;11187;11327.19;3930627584
25/02/2015;11208.3;11225.6;11174.8;11210.27;3384305408
24/02/2015;11128.2;11228.4;11090.7;11205.74;3271624448
23/02/2015;11150.5;11158.5;11069.8;11130.92;3102780928
20/02/2015;10976.8;11081.8;10946.9;11050.64;6012160000
19/02/2015;10932.5;11022.3;10875;11001.94;3705707776
18/02/2015;10931.7;10981;10909.6;10961;2885342208
17/02/2015;10847.7;10921.3;10765;10895.62;3224536832
16/02/2015;10946.9;10963.5;10909.5;10923.23;2373652224
13/02/2015;10952.4;11013.8;10948.5;10963.4;3866446592
12/02/2015;10746.9;10955.5;10746.9;10919.65;4295373312
11/02/2015;10765;10791.6;10696.8;10752.11;2728994560
10/02/2015;10675.6;10797.5;10594.3;10753.83;3786231040
09/02/2015;10765.2;10767.2;10614.1;10663.51;4322019840
06/02/2015;10866.2;10877.7;10802.9;10846.39;3261815808
05/02/2015;10840.8;10926.7;10822.8;10905.41;3703339264
04/02/2015;10892.5;10912.2;10803.1;10911.32;3914018560
03/02/2015;10867.6;10984.7;10860;10890.95;5097735168
02/02/2015;10719.2;10828;10677.4;10828.01;4016582656
30/01/2015;10801.4;10804;10642.6;10694.32;4730277888
29/01/2015;10666.4;10743.6;10607.7;10737.87;3854731264
28/01/2015;10719.4;10728.8;10552.8;10710.97;4538369536
27/01/2015;10785.9;10810.6;10592.5;10628.58;5118383616
26/01/2015;10593;10807.6;10589.1;10798.33;4384065536
23/01/2015;10503.3;10704.3;10502.8;10649.58;7153049088
22/01/2015;10300.3;10454;10228.5;10435.62;6070895616
21/01/2015;10270.3;10311.9;10149.8;10299.23;4622964224
20/01/2015;10283.5;10298.4;10211.4;10257.13;4278716928
19/01/2015;10231.6;10293;10192;10242.35;3331457024
16/01/2015;9985.51;10208;9940.64;10167.77;5498756608
15/01/2015;9933.45;10063.2;9637.33;10032.61;5817427968
14/01/2015;9810.7;9962.98;9768.1;9817.08;4188562432
13/01/2015;9759.57;9978.94;9755.02;9941;4227558912
12/01/2015;9697.46;9815.96;9622.32;9781.9;3733371392
09/01/2015;9813.99;9860.18;9601.75;9648.5;4070871808
08/01/2015;9643.77;9855.43;9607.9;9837.61;4228345600
07/01/2015;9510.34;9592.37;9459.18;9518.18;2991222016
06/01/2015;9484.25;9624.65;9382.82;9469.66;3585974016
05/01/2015;9735.65;9790.27;9468.58;9473.16;3995686912
02/01/2015;9869.13;9879.53;9687.26;9764.73;2500643328
30/12/2014;9883.1;9886.78;9805.55;9805.55;1306435200
29/12/2014;9914.87;9927.85;9775.45;9927.13;1808850048
23/12/2014;9887.24;9922.11;9848.06;9922.11;1868564224
22/12/2014;9827.26;9924.01;9826.55;9865.76;2491445504
19/12/2014;9901.26;9901.26;9688.66;9786.96;7123477504
18/12/2014;9711.61;9811.06;9671.18;9811.06;4696371712
17/12/2014;9455.74;9589.25;9429.4;9544.43;3733592320
16/12/2014;9366.56;9567.09;9219.05;9563.89;6416567296
15/12/2014;9599.82;9678.26;9330.99;9334.01;4245218048
12/12/2014;9794.2;9799.65;9586.22;9594.73;3685737216
11/12/2014;9770.66;9907.82;9763.41;9862.53;3751934464
10/12/2014;9859.78;9909.39;9775.39;9799.73;3106263552
09/12/2014;9904.58;9951.66;9786.38;9793.71;4054488320
08/12/2014;10060.9;10085;10015;10014.99;2390330880
05/12/2014;9931.96;10093;9929.47;10087.12;3521495808
04/12/2014;9998.85;10083.7;9835.42;9851.35;4402748928
03/12/2014;9978.89;9993.85;9930.53;9971.79;2976465408
02/12/2014;9983.79;10038.2;9910.21;9934.08;3096628224
01/12/2014;9915.74;9979.08;9906.42;9963.51;3082107392
28/11/2014;9990.7;9990.7;9902.4;9980.85;3546729472
27/11/2014;9934.78;9992.67;9920.86;9974.87;2764431616
26/11/2014;9894.6;9942.67;9868.35;9915.56;3052399360
25/11/2014;9790.03;9921.46;9787.26;9861.21;3980037888
24/11/2014;9722.31;9832.41;9711.77;9785.54;3578479872
21/11/2014;9521.24;9736.14;9508.17;9732.55;6522307072
20/11/2014;9460.4;9487.69;9382.23;9483.97;2862806016
19/11/2014;9462.05;9521.73;9439.16;9472.8;2565844224
18/11/2014;9323.75;9461.53;9323.52;9456.53;2827838976
17/11/2014;9162.27;9331.32;9161.6;9306.35;2571005184
14/11/2014;9272.36;9284.13;9184.46;9252.94;2688846848
13/11/2014;9260.53;9311;9170.28;9248.51;2826689536
12/11/2014;9339.68;9359.37;9189.63;9210.96;3194624512
11/11/2014;9374.36;9400.9;9324.77;9369.03;2738850560
10/11/2014;9233.87;9351.87;9222.57;9351.87;2418404352
07/11/2014;9406.16;9414.32;9239.11;9291.83;4041001216
06/11/2014;9284.97;9467.36;9268.63;9377.41;4493765632
05/11/2014;9238.07;9329.07;9226.34;9315.48;3023454720
04/11/2014;9244.09;9317.92;9148.78;9166.47;3376762368
03/11/2014;9305.73;9343.64;9236.18;9251.7;2784522752
31/10/2014;9283.4;9339.33;9217;9326.87;4416597504
30/10/2014;9091.13;9146.95;8899.9;9114.84;4118118656
29/10/2014;9139;9157.63;9072.64;9082.81;2861400576
28/10/2014;8983.06;9077.89;8968.59;9068.19;2628372480
27/10/2014;9080.8;9085.64;8837.66;8902.61;3407440384
24/10/2014;9008.6;9044.85;8955.59;8987.8;3297849088
23/10/2014;8873.54;9068.12;8820.89;9047.31;3569831936
22/10/2014;8934.54;8957.16;8861.44;8940.14;3398462720
21/10/2014;8693.06;8889.78;8644.71;8886.96;4002521088
20/10/2014;8819.26;8834.73;8682.59;8717.76;3627606784
17/10/2014;8629.16;8850.27;8588.42;8850.27;6652953088
16/10/2014;8623.28;8662.86;8354.97;8582.9;7275824640
15/10/2014;8838.68;8847.85;8555.73;8571.95;4998765056
14/10/2014;8765.36;8854.39;8701.44;8825.21;4128835840
13/10/2014;8703.85;8872.4;8699.6;8812.43;3638969088
10/10/2014;8924.58;8958.66;8788.21;8788.81;5395812352
09/10/2014;9082.66;9140.29;8975.06;9005.02;3856343552
08/10/2014;9027.9;9064.88;8960.43;8995.33;4159995648
07/10/2014;9164.77;9170.24;9080.35;9086.21;3909764352
06/10/2014;9341.05;9343.65;9185.86;9209.51;3985310464
02/10/2014;9363.28;9412.62;9195.68;9195.68;4394256896
01/10/2014;9454.04;9520.97;9357.55;9382.03;3187208448
30/09/2014;9446.81;9495;9404.89;9474.3;3392316672
29/09/2014;9495.58;9504.98;9369.62;9422.91;2881375744
26/09/2014;9500.55;9545.34;9454.88;9490.55;3982246400
25/09/2014;9644.36;9718.11;9482.54;9510.01;3618879232
24/09/2014;9598.77;9669.45;9534.77;9661.97;3239697920
23/09/2014;9713.4;9719.66;9589.03;9595.03;3551732736
22/09/2014;9748.53;9812.77;9735.69;9749.54;2887873280
19/09/2014;9849.43;9891.2;9799.24;9799.26;7990323712
18/09/2014;9703.1;9798.13;9686.43;9798.13;3434469120
17/09/2014;9672.98;9695.44;9649.99;9661.5;2541399808
16/09/2014;9644.28;9644.88;9588.65;9632.93;2315508992
15/09/2014;9603.97;9682.46;9600.15;9659.63;2142730240
12/09/2014;9706.59;9706.59;9617.7;9651.13;1900442240
11/09/2014;9729.89;9732.83;9630.67;9691.28;2370085376
10/09/2014;9672.45;9723.08;9635.5;9700.17;2383935744
09/09/2014;9737.56;9769.21;9695.44;9710.7;2209067264
08/09/2014;9767.9;9773.7;9721.71;9758.03;1958379392
05/09/2014;9714.24;9774.65;9691.44;9747.02;3012703232
04/09/2014;9591.43;9732.78;9539.92;9724.26;3970362880
03/09/2014;9541.02;9683.1;9528.72;9626.49;3444647168
02/09/2014;9525.15;9578.5;9485.24;9507.02;1987770112
01/09/2014;9484.53;9500.2;9424.78;9479.03;1510980864
29/08/2014;9483.42;9517.95;9369.4;9470.17;2640472320
28/08/2014;9545.21;9546.81;9417.16;9462.56;2636186624
27/08/2014;9583.98;9600.85;9546.55;9569.71;2226032640
26/08/2014;9481.56;9591.72;9446.37;9588.15;2396095488
25/08/2014;9456.67;9510.14;9424.11;9510.14;2015914496
22/08/2014;9390.29;9414.39;9291.93;9339.17;2452967680
21/08/2014;9328.71;9405.93;9278.86;9401.53;2341800192
20/08/2014;9329.89;9333.68;9247.84;9314.57;2161566976
19/08/2014;9276.19;9350.27;9276.18;9334.28;2131097856
18/08/2014;9220.99;9261.65;9195.11;9245.33;2259317760
15/08/2014;9239;9324.57;9067.58;9092.6;3941509632
14/08/2014;9161.81;9265.92;9149.41;9225.1;2637682176
13/08/2014;9133.84;9213.61;9118.15;9198.88;2633862400
12/08/2014;9166.92;9171.94;9050;9069.47;2656017920
11/08/2014;9106.67;9199;9089.31;9180.74;2939513856
08/08/2014;8928.19;9061;8903.49;9009.32;3648595712
07/08/2014;9081.29;9166.04;9025.82;9038.97;3568824320
06/08/2014;9084.52;9166.21;9030.72;9130.04;3418375168
05/08/2014;9186.03;9237.14;9152.38;9189.74;3054026496
04/08/2014;9222.05;9243.23;9130.34;9154.14;3170052608
01/08/2014;9379.74;9394.48;9185.41;9210.08;5175164928
31/07/2014;9576.16;9582.74;9395.35;9407.48;5012945408
30/07/2014;9646.43;9704.01;9572.9;9593.68;2792704000
29/07/2014;9607.1;9692.33;9573.48;9653.63;2748409344
28/07/2014;9660.71;9665.05;9527.59;9598.17;2963812864
25/07/2014;9770.24;9794.85;9620.58;9644.01;2782047488
24/07/2014;9772.15;9810.47;9674.68;9794.06;2747349248
23/07/2014;9727.43;9802.06;9723.98;9753.56;2568667904
22/07/2014;9682.21;9735.71;9647.74;9734.33;2507770624
21/07/2014;9711.68;9717.7;9597.62;9612.05;2532450816
18/07/2014;9703.67;9721.08;9655.51;9720.02;4888479232
17/07/2014;9819.45;9845.85;9743.62;9753.88;3116920832
